PRODUCT_NR;PRODUCT_NAME;NET_PRICE;PROD_CLASS_CODE;SOURCING_PROD_CAT_NR;SALE_PROD_CAT_NR;EXTRACT_DATE
P00000176;"OtterBox Black iPhone 11 Pro Max Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC2;13;13;"2022-11-14 00:00:00.000000"
P00000176;"OtterBox Black iPhone 11 Pro Max Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC2;13;13;"2022-11-20 00:00:00.000000"
P00000176;"OtterBox Black iPhone 11 Pro Max Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC2;13;13;"2022-11-23 00:00:00.000000"
P00000177;"Hudson University Short Sleeve T-Shirt";17;PC9;60;60;"2022-11-07 00:00:00.000000"
P00000177;"Hudson University Short Sleeve T-Shirt";17;PC9;60;60;"2022-11-14 00:00:00.000000"
P00000177;"Hudson University Short Sleeve T-Shirt";17;PC9;60;60;"2022-11-17 00:00:00.000000"
P00000177;"Hudson University Short Sleeve T-Shirt";17;PC9;60;60;"2022-11-20 00:00:00.000000"
P00000177;"Hudson University Short Sleeve T-Shirt";17;PC9;60;60;"2022-11-23 00:00:00.000000"
P00000177;"Hudson University Short Sleeve T-Shirt";17;PC7;60;60;"2022-11-26 00:00:00.000000"
P00000178;"OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC6;13;13;"2022-11-08 00:00:00.000000"
P00000178;"OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC6;13;13;"2022-11-11 00:00:00.000000"
P00000178;"OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC6;13;13;"2022-11-14 00:00:00.000000"
P00000178;"OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC6;13;13;"2022-11-21 00:00:00.000000"
P00000178;"OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC6;13;13;"2022-11-24 00:00:00.000000"
P00000178;"OtterBox Black iPhone 11 Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";70;PC4;13;13;"2022-11-27 00:00:00.000000"
P00000179;"Hudson University Women's Cropped Short Sleeve T-Shirt";30;PC3;116;116;"2022-11-12 00:00:00.000000"
P00000179;"Hudson University Women's Cropped Short Sleeve T-Shirt";30;PC3;116;116;"2022-11-15 00:00:00.000000"
P00000179;"Hudson University Women's Cropped Short Sleeve T-Shirt";30;PC3;116;116;"2022-11-18 00:00:00.000000"
P00000179;"Hudson University Women's Cropped Short Sleeve T-Shirt";30;PC3;116;116;"2022-11-21 00:00:00.000000"
P00000180;"Hudson University Playing Cards";10;PC10;110;110;"2022-11-09 00:00:00.000000"
P00000180;"Hudson University Playing Cards";10;PC10;110;110;"2022-11-13 00:00:00.000000"
P00000180;"Hudson University Playing Cards";10;PC10;110;110;"2022-11-14 00:00:00.000000"
P00000180;"Hudson University Playing Cards";10;PC10;110;110;"2022-11-19 00:00:00.000000"
P00000180;"Hudson University Playing Cards";10;PC10;110;110;"2022-11-24 00:00:00.000000"
P00000180;"Hudson University Playing Cards";10;PC8;110;110;"2022-11-25 00:00:00.000000"
P00000181;"Hudson University 8.5"" x 11"" Prestige Diploma Frame";170;PC7;18;18;"2022-11-10 00:00:00.000000"
P00000181;"Hudson University 8.5"" x 11"" Prestige Diploma Frame";170;PC7;18;18;"2022-11-15 00:00:00.000000"
P00000181;"Hudson University 8.5"" x 11"" Prestige Diploma Frame";170;PC7;18;18;"2022-11-20 00:00:00.000000"
P00000181;"Hudson University 8.5"" x 11"" Prestige Diploma Frame";170;PC7;18;18;"2022-11-21 00:00:00.000000"
P00000181;"Hudson University 8.5"" x 11"" Prestige Diploma Frame";170;PC5;18;18;"2022-11-26 00:00:00.000000"
P00000182;"Hudson University Titans Carabineer Keychain";5;PC4;96;96;"2022-11-07 00:00:00.000000"
P00000182;"Hudson University Titans Carabineer Keychain";5;PC5;96;96;"2022-11-12 00:00:00.000000"
P00000182;"Hudson University Titans Carabineer Keychain";5;PC5;96;96;"2022-11-17 00:00:00.000000"
P00000182;"Hudson University Titans Carabineer Keychain";5;PC5;96;96;"2022-11-19 00:00:00.000000"
P00000183;"Hudson University 2 Pocket Portfolio";2;PC1;97;97;"2022-11-08 00:00:00.000000"
P00000183;"Hudson University 2 Pocket Portfolio";2;PC1;97;97;"2022-11-13 00:00:00.000000"
P00000183;"Hudson University 2 Pocket Portfolio";2;PC1;97;97;"2022-11-18 00:00:00.000000"
P00000183;"Hudson University 2 Pocket Portfolio";2;PC1;97;97;"2022-11-19 00:00:00.000000"
P00000183;"Hudson University 2 Pocket Portfolio";2;PC1;97;97;"2022-11-24 00:00:00.000000"
P00000184;"Hudson University 2 Pocket Leatherette Folder";1;PC8;97;97;"2022-11-10 00:00:00.000000"
P00000184;"Hudson University 2 Pocket Leatherette Folder";1;PC8;97;97;"2022-11-15 00:00:00.000000"
P00000184;"Hudson University 2 Pocket Leatherette Folder";1;PC8;97;97;"2022-11-16 00:00:00.000000"
P00000184;"Hudson University 2 Pocket Leatherette Folder";1;PC8;97;97;"2022-11-22 00:00:00.000000"
P00000184;"Hudson University 2 Pocket Leatherette Folder";1;PC8;97;97;"2022-11-25 00:00:00.000000"
P00000184;"Hudson University 2 Pocket Leatherette Folder";1;PC7;97;97;"2022-11-26 00:00:00.000000"
P00000185;"Hudson University Youth Football T-Shirt";18;PC5;47;47;"2022-11-07 00:00:00.000000"
P00000185;"Hudson University Youth Football T-Shirt";18;PC5;47;47;"2022-11-12 00:00:00.000000"
P00000185;"Hudson University Youth Football T-Shirt";18;PC5;47;47;"2022-11-17 00:00:00.000000"
P00000185;"Hudson University Youth Football T-Shirt";18;PC5;47;47;"2022-11-19 00:00:00.000000"
P00000185;"Hudson University Youth Football T-Shirt";18;PC4;47;47;"2022-11-27 00:00:00.000000"
P00000186;"Hudson University Coronado Diploma Frame -ONLINE ONLY";170;PC2;18;18;"2022-11-08 00:00:00.000000"
P00000186;"Hudson University Coronado Diploma Frame -ONLINE ONLY";170;PC2;18;18;"2022-11-13 00:00:00.000000"
P00000186;"Hudson University Coronado Diploma Frame -ONLINE ONLY";170;PC2;18;18;"2022-11-14 00:00:00.000000"
P00000186;"Hudson University Coronado Diploma Frame -ONLINE ONLY";170;PC2;18;18;"2022-11-20 00:00:00.000000"
P00000186;"Hudson University Coronado Diploma Frame -ONLINE ONLY";170;PC2;18;18;"2022-11-23 00:00:00.000000"
P00000187;"Hudson University Face Paint";8;PC9;110;110;"2022-11-07 00:00:00.000000"
P00000187;"Hudson University Face Paint";8;PC9;110;110;"2022-11-14 00:00:00.000000"
P00000187;"Hudson University Face Paint";8;PC9;110;110;"2022-11-17 00:00:00.000000"
P00000187;"Hudson University Face Paint";8;PC9;110;110;"2022-11-20 00:00:00.000000"
P00000187;"Hudson University Face Paint";8;PC9;110;110;"2022-11-23 00:00:00.000000"
P00000188;"Hudson University Titans Infant Full Zip Hooded Sweatshirt";36;PC6;47;47;"2022-11-08 00:00:00.000000"
P00000188;"Hudson University Titans Infant Full Zip Hooded Sweatshirt";36;PC6;47;47;"2022-11-11 00:00:00.000000"
P00000188;"Hudson University Titans Infant Full Zip Hooded Sweatshirt";36;PC6;47;47;"2022-11-14 00:00:00.000000"
P00000188;"Hudson University Titans Infant Full Zip Hooded Sweatshirt";36;PC6;47;47;"2022-11-21 00:00:00.000000"
P00000188;"Hudson University Titans Infant Full Zip Hooded Sweatshirt";36;PC6;47;47;"2022-11-24 00:00:00.000000"
P00000188;"Hudson University Titans Infant Full Zip Hooded Sweatshirt";36;PC5;47;47;"2022-11-26 00:00:00.000000"
P00000189;"Hudson University 5 x 7 Postcard";2;PC3;68;68;"2022-11-12 00:00:00.000000"
P00000189;"Hudson University 5 x 7 Postcard";2;PC3;68;68;"2022-11-15 00:00:00.000000"
P00000189;"Hudson University 5 x 7 Postcard";2;PC3;68;68;"2022-11-18 00:00:00.000000"
P00000189;"Hudson University 5 x 7 Postcard";2;PC3;68;68;"2022-11-21 00:00:00.000000"
P00000189;"Hudson University 5 x 7 Postcard";2;PC2;68;68;"2022-11-26 00:00:00.000000"
P00000190;"Hudson University 8.5"" x 11"" Windsor Diploma Frame";170;PC10;18;18;"2022-11-09 00:00:00.000000"
P00000190;"Hudson University 8.5"" x 11"" Windsor Diploma Frame";170;PC10;18;18;"2022-11-13 00:00:00.000000"
P00000190;"Hudson University 8.5"" x 11"" Windsor Diploma Frame";170;PC10;18;18;"2022-11-14 00:00:00.000000"
P00000190;"Hudson University 8.5"" x 11"" Windsor Diploma Frame";170;PC10;18;18;"2022-11-19 00:00:00.000000"
P00000190;"Hudson University 8.5"" x 11"" Windsor Diploma Frame";170;PC10;18;18;"2022-11-24 00:00:00.000000"
P00000191;"Hudson University Business School Lanyard with Card Dispenser";9;PC7;96;96;"2022-11-10 00:00:00.000000"
P00000191;"Hudson University Business School Lanyard with Card Dispenser";9;PC7;96;96;"2022-11-15 00:00:00.000000"
P00000191;"Hudson University Business School Lanyard with Card Dispenser";9;PC7;96;96;"2022-11-20 00:00:00.000000"
P00000191;"Hudson University Business School Lanyard with Card Dispenser";9;PC7;96;96;"2022-11-21 00:00:00.000000"
P00000191;"Hudson University Business School Lanyard with Card Dispenser";9;PC6;96;96;"2022-11-27 00:00:00.000000"
P00000192;"Hudson University Women's Clear Crossbody Purse";32;PC4;1;1;"2022-11-07 00:00:00.000000"
P00000192;"Hudson University Women's Clear Crossbody Purse";32;PC4;1;1;"2022-11-11 00:00:00.000000"
P00000192;"Hudson University Women's Clear Crossbody Purse";32;PC4;1;1;"2022-11-12 00:00:00.000000"
P00000192;"Hudson University Women's Clear Crossbody Purse";32;PC4;1;1;"2022-11-17 00:00:00.000000"
P00000192;"Hudson University Women's Clear Crossbody Purse";32;PC4;1;1;"2022-11-22 00:00:00.000000"
P00000192;"Hudson University Women's Clear Crossbody Purse";32;PC4;1;1;"2022-11-27 00:00:00.000000"
P00000193;"Hudson University Women's Visor";22;PC1;116;116;"2022-11-08 00:00:00.000000"
P00000193;"Hudson University Women's Visor";22;PC1;116;116;"2022-11-13 00:00:00.000000"
P00000193;"Hudson University Women's Visor";22;PC1;116;116;"2022-11-18 00:00:00.000000"
P00000193;"Hudson University Women's Visor";22;PC1;116;116;"2022-11-19 00:00:00.000000"
P00000193;"Hudson University Women's Visor";22;PC1;116;116;"2022-11-24 00:00:00.000000"
P00000194;"Hudson University Tree Ornament";12;PC8;70;70;"2022-11-10 00:00:00.000000"
P00000194;"Hudson University Tree Ornament";12;PC8;70;70;"2022-11-15 00:00:00.000000"
P00000194;"Hudson University Tree Ornament";12;PC8;70;70;"2022-11-16 00:00:00.000000"
P00000194;"Hudson University Tree Ornament";12;PC8;70;70;"2022-11-22 00:00:00.000000"
P00000194;"Hudson University Tree Ornament";12;PC8;70;70;"2022-11-25 00:00:00.000000"
P00000195;"Hudson University Ice Bucket";52;PC5;22;22;"2022-11-07 00:00:00.000000"
P00000195;"Hudson University Ice Bucket";52;PC5;22;22;"2022-11-12 00:00:00.000000"
P00000195;"Hudson University Ice Bucket";52;PC5;22;22;"2022-11-17 00:00:00.000000"
P00000195;"Hudson University Ice Bucket";52;PC5;22;22;"2022-11-19 00:00:00.000000"
P00000195;"Hudson University Ice Bucket";52;PC5;22;22;"2022-11-26 00:00:00.000000"
P00000196;"Hudson University Body Decals";5;PC2;110;110;"2022-11-08 00:00:00.000000"
P00000196;"Hudson University Body Decals";5;PC2;110;110;"2022-11-13 00:00:00.000000"
P00000196;"Hudson University Body Decals";5;PC2;110;110;"2022-11-14 00:00:00.000000"
P00000196;"Hudson University Body Decals";5;PC2;110;110;"2022-11-20 00:00:00.000000"
P00000196;"Hudson University Body Decals";5;PC2;110;110;"2022-11-23 00:00:00.000000"
P00000196;"Hudson University Body Decals";5;PC2;110;110;"2022-11-26 00:00:00.000000"
P00000197;"Hudson University 24 oz. Tumbler";25;PC9;22;22;"2022-11-07 00:00:00.000000"
P00000257;"Hudson U Motorcycle Mat 82.5"" x 42""";150;PC9;42;42;"2022-11-26 00:00:00.000000"
P00000257;"Hudson U Motorcycle Mat 82.5"" x 42""";150;PC9;42;42;"2022-11-27 00:00:00.000000"
P00000258;"Hudson U 4'x6' Rug";200;PC6;42;42;"2022-11-07 00:00:00.000000"
P00000258;"Hudson U 4'x6' Rug";200;PC6;42;42;"2022-11-12 00:00:00.000000"
P00000258;"Hudson U 4'x6' Rug";200;PC6;42;42;"2022-11-17 00:00:00.000000"
P00000258;"Hudson U 4'x6' Rug";200;PC6;42;42;"2022-11-18 00:00:00.000000"
P00000258;"Hudson U 4'x6' Rug";200;PC6;42;42;"2022-11-23 00:00:00.000000"
P00000259;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC3;42;42;"2022-11-08 00:00:00.000000"
P00000259;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC3;42;42;"2022-11-09 00:00:00.000000"
P00000259;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC3;42;42;"2022-11-14 00:00:00.000000"
P00000259;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC3;42;42;"2022-11-19 00:00:00.000000"
P00000259;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC3;42;42;"2022-11-24 00:00:00.000000"
P00000259;"Hudson U Man Cave Starter Rug 19"" x 30""";30;PC3;42;42;"2022-11-25 00:00:00.000000"
P00000260;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC10;42;42;"2022-11-10 00:00:00.000000"
P00000260;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC10;42;42;"2022-11-17 00:00:00.000000"
P00000260;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC10;42;42;"2022-11-20 00:00:00.000000"
P00000260;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC10;42;42;"2022-11-23 00:00:00.000000"
P00000260;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC10;42;42;"2022-11-26 00:00:00.000000"
P00000261;"Hudson U Runner 30"" x 72""";75;PC7;42;42;"2022-11-07 00:00:00.000000"
P00000261;"Hudson U Runner 30"" x 72""";75;PC7;42;42;"2022-11-11 00:00:00.000000"
P00000261;"Hudson U Runner 30"" x 72""";75;PC7;42;42;"2022-11-14 00:00:00.000000"
P00000261;"Hudson U Runner 30"" x 72""";75;PC7;42;42;"2022-11-17 00:00:00.000000"
P00000261;"Hudson U Runner 30"" x 72""";75;PC7;42;42;"2022-11-24 00:00:00.000000"
P00000261;"Hudson U Runner 30"" x 72""";75;PC7;42;42;"2022-11-27 00:00:00.000000"
P00000262;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC5;110;110;"2022-11-10 00:00:00.000000"
P00000262;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC5;110;110;"2022-11-13 00:00:00.000000"
P00000262;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC5;110;110;"2022-11-16 00:00:00.000000"
P00000262;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC9;110;110;"2022-11-26 00:00:00.000000"
P00000262;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC9;110;110;"2022-11-27 00:00:00.000000"
P00000263;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC1;110;110;"2022-11-09 00:00:00.000000"
P00000263;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC1;110;110;"2022-11-12 00:00:00.000000"
P00000263;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC1;110;110;"2022-11-15 00:00:00.000000"
P00000263;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC5;110;110;"2022-11-22 00:00:00.000000"
P00000263;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC5;110;110;"2022-11-23 00:00:00.000000"
P00000264;"Hudson U Scraper Mat 19"" x 30"" - Camo";50;PC8;42;42;"2022-11-09 00:00:00.000000"
P00000264;"Hudson U Scraper Mat 19"" x 30"" - Camo";50;PC8;42;42;"2022-11-12 00:00:00.000000"
P00000264;"Hudson U Scraper Mat 19"" x 30"" - Camo";50;PC8;42;42;"2022-11-19 00:00:00.000000"
P00000264;"Hudson U Scraper Mat 19"" x 30"" - Camo";50;PC8;42;42;"2022-11-21 00:00:00.000000"
P00000264;"Hudson U Scraper Mat 19"" x 30"" - Camo";50;PC8;42;42;"2022-11-26 00:00:00.000000"
P00000265;"Hudson U 8'x10' Rug";450;PC5;42;42;"2022-11-10 00:00:00.000000"
P00000265;"Hudson U 8'x10' Rug";450;PC5;42;42;"2022-11-13 00:00:00.000000"
P00000265;"Hudson U 8'x10' Rug";450;PC5;42;42;"2022-11-16 00:00:00.000000"
P00000265;"Hudson U 8'x10' Rug";450;PC5;42;42;"2022-11-22 00:00:00.000000"
P00000265;"Hudson U 8'x10' Rug";450;PC5;42;42;"2022-11-23 00:00:00.000000"
P00000266;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC2;42;42;"2022-11-07 00:00:00.000000"
P00000266;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC2;42;42;"2022-11-10 00:00:00.000000"
P00000266;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC2;42;42;"2022-11-17 00:00:00.000000"
P00000266;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC2;42;42;"2022-11-19 00:00:00.000000"
P00000266;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC2;42;42;"2022-11-24 00:00:00.000000"
P00000267;"Hudson U Mascot Mat";40;PC9;42;42;"2022-11-10 00:00:00.000000"
P00000267;"Hudson U Mascot Mat";40;PC9;42;42;"2022-11-11 00:00:00.000000"
P00000267;"Hudson U Mascot Mat";40;PC9;42;42;"2022-11-16 00:00:00.000000"
P00000267;"Hudson U Mascot Mat";40;PC9;42;42;"2022-11-21 00:00:00.000000"
P00000267;"Hudson U Mascot Mat";40;PC9;42;42;"2022-11-26 00:00:00.000000"
P00000267;"Hudson U Mascot Mat";40;PC9;42;42;"2022-11-27 00:00:00.000000"
P00000268;"Hudson University Titans Plush Animal";16;PC6;48;48;"2022-11-07 00:00:00.000000"
P00000268;"Hudson University Titans Plush Animal";16;PC6;48;48;"2022-11-12 00:00:00.000000"
P00000268;"Hudson University Titans Plush Animal";16;PC6;48;48;"2022-11-17 00:00:00.000000"
P00000268;"Hudson University Titans Plush Animal";16;PC6;48;48;"2022-11-18 00:00:00.000000"
P00000268;"Hudson University Titans Plush Animal";16;PC6;48;48;"2022-11-23 00:00:00.000000"
P00000269;"Hudson University 20 x 20 in. Pillow";196;PC3;42;42;"2022-11-08 00:00:00.000000"
P00000269;"Hudson University 20 x 20 in. Pillow";196;PC3;42;42;"2022-11-09 00:00:00.000000"
P00000269;"Hudson University 20 x 20 in. Pillow";196;PC3;42;42;"2022-11-14 00:00:00.000000"
P00000269;"Hudson University 20 x 20 in. Pillow";196;PC3;42;42;"2022-11-19 00:00:00.000000"
P00000269;"Hudson University 20 x 20 in. Pillow";196;PC3;42;42;"2022-11-24 00:00:00.000000"
P00000269;"Hudson University 20 x 20 in. Pillow";196;PC3;42;42;"2022-11-25 00:00:00.000000"
P00000270;"Hudson University Pouch";30;PC10;68;68;"2022-11-10 00:00:00.000000"
P00000270;"Hudson University Pouch";30;PC10;68;68;"2022-11-17 00:00:00.000000"
P00000270;"Hudson University Pouch";30;PC10;68;68;"2022-11-20 00:00:00.000000"
P00000270;"Hudson University Pouch";30;PC10;68;68;"2022-11-23 00:00:00.000000"
P00000270;"Hudson University Pouch";30;PC10;68;68;"2022-11-26 00:00:00.000000"
P00000271;"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB";65;PC7;15;15;"2022-11-07 00:00:00.000000"
P00000271;"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB";65;PC7;15;15;"2022-11-11 00:00:00.000000"
P00000271;"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB";65;PC7;15;15;"2022-11-14 00:00:00.000000"
P00000271;"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB";65;PC7;15;15;"2022-11-17 00:00:00.000000"
P00000271;"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB";65;PC7;15;15;"2022-11-24 00:00:00.000000"
P00000271;"Speck Black Smartshell case w/ Hudson U Titans Primary logo - MacBook Pro 15"" w/ TB";65;PC7;15;15;"2022-11-27 00:00:00.000000"
P00000272;"Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";80;PC4;13;13;"2022-11-08 00:00:00.000000"
P00000272;"Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";80;PC4;13;13;"2022-11-15 00:00:00.000000"
P00000272;"Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";80;PC4;13;13;"2022-11-18 00:00:00.000000"
P00000272;"Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";80;PC4;13;13;"2022-11-21 00:00:00.000000"
P00000272;"Otterbox RealTree Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";80;PC4;13;13;"2022-11-24 00:00:00.000000"
P00000273;"Hudson University Soccer Long Sleeve T-Shirt";18;PC1;47;47;"2022-11-09 00:00:00.000000"
P00000273;"Hudson University Soccer Long Sleeve T-Shirt";18;PC1;47;47;"2022-11-12 00:00:00.000000"
P00000273;"Hudson University Soccer Long Sleeve T-Shirt";18;PC1;47;47;"2022-11-15 00:00:00.000000"
P00000273;"Hudson University Soccer Long Sleeve T-Shirt";18;PC1;47;47;"2022-11-22 00:00:00.000000"
P00000273;"Hudson University Soccer Long Sleeve T-Shirt";18;PC1;47;47;"2022-11-25 00:00:00.000000"
P00000274;"Hudson University Micro Soft Basketball";7;PC8;110;110;"2022-11-09 00:00:00.000000"
P00000274;"Hudson University Micro Soft Basketball";7;PC8;110;110;"2022-11-12 00:00:00.000000"
P00000274;"Hudson University Micro Soft Basketball";7;PC8;110;110;"2022-11-19 00:00:00.000000"
P00000274;"Hudson University Micro Soft Basketball";7;PC8;110;110;"2022-11-21 00:00:00.000000"
P00000274;"Hudson University Micro Soft Basketball";7;PC8;110;110;"2022-11-26 00:00:00.000000"
P00000275;"Hudson University Scarf";28;PC5;116;116;"2022-11-10 00:00:00.000000"
P00000275;"Hudson University Scarf";28;PC5;116;116;"2022-11-13 00:00:00.000000"
P00000275;"Hudson University Scarf";28;PC5;116;116;"2022-11-16 00:00:00.000000"
P00000275;"Hudson University Scarf";28;PC5;116;116;"2022-11-22 00:00:00.000000"
P00000275;"Hudson University Scarf";28;PC5;116;116;"2022-11-23 00:00:00.000000"
P00000276;"Hudson University Fuzzy Dot Socks";12;PC2;1;1;"2022-11-07 00:00:00.000000"
P00000276;"Hudson University Fuzzy Dot Socks";12;PC2;1;1;"2022-11-10 00:00:00.000000"
P00000276;"Hudson University Fuzzy Dot Socks";12;PC2;1;1;"2022-11-17 00:00:00.000000"
P00000276;"Hudson University Fuzzy Dot Socks";12;PC2;1;1;"2022-11-19 00:00:00.000000"
P00000276;"Hudson University Fuzzy Dot Socks";12;PC2;1;1;"2022-11-24 00:00:00.000000"
P00000277;"OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";60;PC9;13;13;"2022-11-10 00:00:00.000000"
P00000277;"OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";60;PC9;13;13;"2022-11-11 00:00:00.000000"
P00000277;"OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";60;PC9;13;13;"2022-11-16 00:00:00.000000"
P00000277;"OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";60;PC9;13;13;"2022-11-21 00:00:00.000000"
P00000277;"OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";60;PC9;13;13;"2022-11-26 00:00:00.000000"
P00000277;"OtterBox Black iPhone XS/X Otter + Pop Symmetry case with Hudson U Titans Primary Mark design";60;PC9;13;13;"2022-11-27 00:00:00.000000"
P00000278;"Hudson University Titans 12 oz. Can Cooler";5;PC6;22;22;"2022-11-07 00:00:00.000000"
P00000278;"Hudson University Titans 12 oz. Can Cooler";5;PC6;22;22;"2022-11-12 00:00:00.000000"
P00000278;"Hudson University Titans 12 oz. Can Cooler";5;PC6;22;22;"2022-11-17 00:00:00.000000"
P00000278;"Hudson University Titans 12 oz. Can Cooler";5;PC6;22;22;"2022-11-18 00:00:00.000000"
P00000278;"Hudson University Titans 12 oz. Can Cooler";5;PC6;22;22;"2022-11-23 00:00:00.000000"
P00000279;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR";60;PC3;13;13;"2022-11-08 00:00:00.000000"
P00000279;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR";60;PC3;13;13;"2022-11-09 00:00:00.000000"
P00000279;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR";60;PC3;13;13;"2022-11-14 00:00:00.000000"
P00000279;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR";60;PC3;13;13;"2022-11-19 00:00:00.000000"
P00000279;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR";60;PC3;13;13;"2022-11-24 00:00:00.000000"
P00000279;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XR";60;PC3;13;13;"2022-11-25 00:00:00.000000"
P00000280;"Hudson University iPhone Case";20;PC10;13;13;"2022-11-10 00:00:00.000000"
P00000280;"Hudson University iPhone Case";20;PC10;13;13;"2022-11-17 00:00:00.000000"
P00000280;"Hudson University iPhone Case";20;PC10;13;13;"2022-11-20 00:00:00.000000"
P00000280;"Hudson University iPhone Case";20;PC10;13;13;"2022-11-23 00:00:00.000000"
P00000280;"Hudson University iPhone Case";20;PC10;13;13;"2022-11-26 00:00:00.000000"
P00000281;"Hudson U [ua} Titans 8 Foot Portable Folding Tailgate Table Stripe Version";150;PC7;110;110;"2022-11-07 00:00:00.000000"
P00000281;"Hudson U [ua} Titans 8 Foot Portable Folding Tailgate Table Stripe Version";150;PC7;110;110;"2022-11-11 00:00:00.000000"
P00000281;"Hudson U [ua} Titans 8 Foot Portable Folding Tailgate Table Stripe Version";150;PC7;110;110;"2022-11-14 00:00:00.000000"
P00000281;"Hudson U [ua} Titans 8 Foot Portable Folding Tailgate Table Stripe Version";150;PC7;110;110;"2022-11-17 00:00:00.000000"
P00000281;"Hudson U [ua} Titans 8 Foot Portable Folding Tailgate Table Stripe Version";150;PC7;110;110;"2022-11-24 00:00:00.000000"
P00000281;"Hudson U [ua} Titans 8 Foot Portable Folding Tailgate Table Stripe Version";150;PC7;110;110;"2022-11-27 00:00:00.000000"
P00000282;"Hudson University Titans Toddler Girl's Short Sleeve T-Shirt";15;PC5;47;47;"2022-11-10 00:00:00.000000"
P00000282;"Hudson University Titans Toddler Girl's Short Sleeve T-Shirt";15;PC5;47;47;"2022-11-13 00:00:00.000000"
P00000282;"Hudson University Titans Toddler Girl's Short Sleeve T-Shirt";15;PC5;47;47;"2022-11-16 00:00:00.000000"
P00000282;"Hudson University Titans Toddler Girl's Short Sleeve T-Shirt";15;PC5;47;47;"2022-11-22 00:00:00.000000"
P00000282;"Hudson University Titans Toddler Girl's Short Sleeve T-Shirt";15;PC10;47;47;"2022-11-23 00:00:00.000000"
