PRODUCT_NR;PRODUCT_NAME;NET_PRICE;PROD_CLASS_CODE;SOURCING_PROD_CAT_NR;SALE_PROD_CAT_NR;EXTRACT_DATE
P00000204;"Hudson University Holiday Greeting Cards 10-Pack";20;PC8;70;70;"2022-11-06 00:00:00.000000"
P00000205;"Hudson University 3/4"" Lanyard";10;PC5;96;96;"2022-11-06 00:00:00.000000"
P00000206;"OtterBox Black iPhone 11 Pro Symmetry case with Hudson U Titans Primary Mark design";60;PC2;13;13;"2022-11-03 00:00:00.000000"
P00000206;"OtterBox Black iPhone 11 Pro Symmetry case with Hudson U Titans Primary Mark design";60;PC2;13;13;"2022-11-04 00:00:00.000000"
P00000207;"Hudson University Titans Carabineer Keychain";5;PC9;96;96;"2022-11-05 00:00:00.000000"
P00000209;"Hudson University 2 Pocket Folder";2;PC3;97;97;"2022-11-04 00:00:00.000000"
P00000209;"Hudson University 2 Pocket Folder";2;PC3;97;97;"2022-11-05 00:00:00.000000"
P00000211;"Hudson University 25"" Swivel Bar Stool";220;PC7;42;42;"2022-11-03 00:00:00.000000"
P00000213;"Hudson University Magnet";5;PC1;4;4;"2022-11-07 00:00:00.000000"
P00000214;"Hudson University 1"" Football Binder";9;PC8;97;97;"2022-11-04 00:00:00.000000"
P00000214;"Hudson University 1"" Football Binder";9;PC8;97;97;"2022-11-05 00:00:00.000000"
P00000214;"Hudson University 1"" Football Binder";9;PC8;97;97;"2022-11-06 00:00:00.000000"
P00000214;"Hudson University 1"" Football Binder";9;PC8;97;97;"2022-11-07 00:00:00.000000"
P00000215;"Hudson University Removable Decal";6;PC5;4;4;"2022-11-06 00:00:00.000000"
P00000216;"Hudson University 4"" Foam Basketball";6;PC2;110;110;"2022-11-03 00:00:00.000000"
P00000216;"Hudson University 4"" Foam Basketball";6;PC2;110;110;"2022-11-04 00:00:00.000000"
P00000217;"Hudson University Pocket Folder";3;PC9;97;97;"2022-11-05 00:00:00.000000"
P00000219;"Hudson University Bucket Hat";26;PC3;60;60;"2022-11-04 00:00:00.000000"
P00000219;"Hudson University Bucket Hat";26;PC3;60;60;"2022-11-05 00:00:00.000000"
P00000221;"Hudson University Round Ornament";12;PC7;70;70;"2022-11-03 00:00:00.000000"
P00000222;"Hudson U Starter Rug 19"" x 30""";30;PC5;42;42;"2022-11-06 00:00:00.000000"
P00000223;"Hudson U Tailgater Rug 5'x6'";160;PC1;110;110;"2022-11-07 00:00:00.000000"
P00000224;"Hudson U Ulti-Mat 5'x8'";190;PC8;110;110;"2022-11-04 00:00:00.000000"
P00000224;"Hudson U Ulti-Mat 5'x8'";190;PC8;110;110;"2022-11-05 00:00:00.000000"
P00000224;"Hudson U Ulti-Mat 5'x8'";190;PC8;110;110;"2022-11-06 00:00:00.000000"
P00000224;"Hudson U Ulti-Mat 5'x8'";190;PC8;110;110;"2022-11-07 00:00:00.000000"
P00000225;"Hudson U Mascot Mat";40;PC5;42;42;"2022-11-06 00:00:00.000000"
P00000226;"Hudson U Putting Green Mat 18"" x 72""";45;PC2;42;42;"2022-11-03 00:00:00.000000"
P00000226;"Hudson U Putting Green Mat 18"" x 72""";45;PC2;42;42;"2022-11-04 00:00:00.000000"
P00000227;"Hudson University 15 oz. Frosted Glass";18;PC9;22;22;"2022-11-05 00:00:00.000000"
P00000229;"Hudson University Titans Button 3 Pack";5;PC3;110;110;"2022-11-04 00:00:00.000000"
P00000229;"Hudson University Titans Button 3 Pack";5;PC3;110;110;"2022-11-05 00:00:00.000000"
P00000231;"Otterbox Black Symmetry case w/ Hudson U Titans Primary Step and Repeat design - iPhone XS MAX";60;PC7;13;13;"2022-11-03 00:00:00.000000"
P00000233;"Hudson University Youth T-Shirt";18;PC1;47;47;"2022-11-07 00:00:00.000000"
P00000234;"Hudson University Infant Short Sleeve T-Shirt";16;PC8;47;47;"2022-11-04 00:00:00.000000"
P00000234;"Hudson University Infant Short Sleeve T-Shirt";16;PC8;47;47;"2022-11-05 00:00:00.000000"
P00000234;"Hudson University Infant Short Sleeve T-Shirt";16;PC8;47;47;"2022-11-06 00:00:00.000000"
P00000234;"Hudson University Infant Short Sleeve T-Shirt";16;PC8;47;47;"2022-11-07 00:00:00.000000"
P00000235;"Hudson University Titans ""My First Tee"" Infant T-Shirt";16;PC5;47;47;"2022-11-06 00:00:00.000000"
P00000236;"Hudson University Magnet";9;PC2;96;96;"2022-11-03 00:00:00.000000"
P00000236;"Hudson University Magnet";9;PC2;96;96;"2022-11-04 00:00:00.000000"
P00000237;"Hudson University Ball Market Hat Clip";12;PC9;37;37;"2022-11-05 00:00:00.000000"
P00000239;"Hudson University Adjustable Coaches Visor";25;PC3;60;60;"2022-11-04 00:00:00.000000"
P00000239;"Hudson University Adjustable Coaches Visor";25;PC3;60;60;"2022-11-05 00:00:00.000000"
P00000241;"Hudson U Man Cave Tailgater Rug 5'x6'";160;PC7;110;110;"2022-11-03 00:00:00.000000"
P00000242;"Hudson U Man Cave UltiMat 5'x8' Rug";190;PC5;110;110;"2022-11-06 00:00:00.000000"
P00000243;"Hudson University 18 oz. Stainless Steel Bottle";40;PC1;22;22;"2022-11-07 00:00:00.000000"
P00000244;"Hudson University Women's Crop Bandeau Top";24;PC8;116;116;"2022-11-04 00:00:00.000000"
P00000244;"Hudson University Women's Crop Bandeau Top";24;PC8;116;116;"2022-11-05 00:00:00.000000"
P00000244;"Hudson University Women's Crop Bandeau Top";24;PC8;116;116;"2022-11-06 00:00:00.000000"
P00000244;"Hudson University Women's Crop Bandeau Top";24;PC8;116;116;"2022-11-07 00:00:00.000000"
P00000245;"Hudson University Tokyodachi Figurine";15;PC5;110;110;"2022-11-06 00:00:00.000000"
P00000246;"Speck Clear Smartshell MacBook Pro 15"" w/ TB w/ Hudson U Titans Primary Logo";65;PC2;15;15;"2022-11-03 00:00:00.000000"
P00000246;"Speck Clear Smartshell MacBook Pro 15"" w/ TB w/ Hudson U Titans Primary Logo";65;PC2;15;15;"2022-11-04 00:00:00.000000"
P00000247;"Otterbox Black Defender case w/ Hudson U Titans Primary Mark design - iPhone XS MAX";70;PC9;13;13;"2022-11-05 00:00:00.000000"
P00000249;"Hudson University Tokyodachi Keychain";12;PC3;96;96;"2022-11-04 00:00:00.000000"
P00000249;"Hudson University Tokyodachi Keychain";12;PC3;96;96;"2022-11-05 00:00:00.000000"
P00000251;"Hudson U Man Cave All-Star Mat 33.75"" x 42.5""";55;PC7;42;42;"2022-11-03 00:00:00.000000"
P00000253;"Hudson U 8'x10' Rug";450;PC1;42;42;"2022-11-07 00:00:00.000000"
P00000254;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC8;42;42;"2022-11-05 00:00:00.000000"
P00000254;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC8;42;42;"2022-11-04 00:00:00.000000"
P00000254;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC8;42;42;"2022-11-06 00:00:00.000000"
P00000254;"Hudson U Scraper Mat 19"" x 30"" - Ball";50;PC8;42;42;"2022-11-07 00:00:00.000000"
P00000255;"Hudson U Mascot Mat";40;PC5;42;42;"2022-11-06 00:00:00.000000"
P00000256;"Hudson University Titans Plush Animal";16;PC2;48;48;"2022-11-03 00:00:00.000000"
P00000256;"Hudson University Titans Plush Animal";16;PC2;48;48;"2022-11-04 00:00:00.000000"
P00000257;"Hudson University 20 x 20 in. Pillow";196;PC9;42;42;"2022-11-05 00:00:00.000000"
P00000259;"Hudson University Titans Ball Ornament";44;PC3;70;70;"2022-11-04 00:00:00.000000"
P00000259;"Hudson University Titans Ball Ornament";44;PC3;70;70;"2022-11-05 00:00:00.000000"
P00000261;"Hudson U 4'x6' Rug";200;PC7;42;42;"2022-11-03 00:00:00.000000"
P00000262;"Hudson U Vinyl Cargo Mat 31"" x 31""";45;PC5;4;4;"2022-11-06 00:00:00.000000"
P00000263;"Hudson University Boys' Tri-Blend Short Sleeve T-Shirt";16;PC1;47;47;"2022-11-07 00:00:00.000000"
P00000264;"Hudson University 13"" Leather Laptop Sleeve";50;PC8;13;13;"2022-11-04 00:00:00.000000"
P00000264;"Hudson University 13"" Leather Laptop Sleeve";50;PC8;13;13;"2022-11-05 00:00:00.000000"
P00000264;"Hudson University 13"" Leather Laptop Sleeve";50;PC8;13;13;"2022-11-06 00:00:00.000000"
P00000264;"Hudson University 13"" Leather Laptop Sleeve";50;PC8;13;13;"2022-11-07 00:00:00.000000"
P00000265;"Hudson University Titans Nutcracker Ornament";18;PC5;70;70;"2022-11-06 00:00:00.000000"
P00000266;"Hudson University Youth Emoji Short Sleeve T-Shirt";18;PC2;47;47;"2022-11-03 00:00:00.000000"
P00000266;"Hudson University Youth Emoji Short Sleeve T-Shirt";18;PC2;47;47;"2022-11-04 00:00:00.000000"
P00000267;"Hudson University Titans Todder Boys' Striped Short Sleeve T-Shirt";16;PC9;47;47;"2022-11-05 00:00:00.000000"
P00000269;"Hudson University 50 Sheet 2.75 in. x 8.5 in. To Do Note Pad";6;PC3;68;68;"2022-11-04 00:00:00.000000"
P00000269;"Hudson University 50 Sheet 2.75 in. x 8.5 in. To Do Note Pad";6;PC3;68;68;"2022-11-05 00:00:00.000000"
P00000271;"Hudson University Full-Size Sticker";5;PC7;96;96;"2022-11-03 00:00:00.000000"
P00000273;"Hudson University Full-Size Sticker";5;PC1;96;96;"2022-11-07 00:00:00.000000"
P00000274;"Hudson University Full-Size Sticker";5;PC8;96;96;"2022-11-04 00:00:00.000000"
P00000274;"Hudson University Full-Size Sticker";5;PC8;96;96;"2022-11-05 00:00:00.000000"
P00000274;"Hudson University Full-Size Sticker";5;PC8;96;96;"2022-11-06 00:00:00.000000"
P00000274;"Hudson University Full-Size Sticker";5;PC8;96;96;"2022-11-07 00:00:00.000000"
P00000275;"Hudson University Kids Bucket Hat";22;PC5;47;47;"2022-11-06 00:00:00.000000"
P00000276;"Hudson University Fitted Mesh Cap";25;PC2;60;60;"2022-11-03 00:00:00.000000"
P00000276;"Hudson University Fitted Mesh Cap";25;PC2;60;60;"2022-11-04 00:00:00.000000"
P00000277;"Hudson University Titans Soccer Youth T-Shirt";18;PC9;47;47;"2022-11-05 00:00:00.000000"
P00000279;"Hudson University Toddler Short Sleeve T-Shirt";16;PC3;47;47;"2022-11-04 00:00:00.000000"
P00000279;"Hudson University Toddler Short Sleeve T-Shirt";16;PC3;47;47;"2022-11-05 00:00:00.000000"
P00000281;"Hudson University Women's Football V-Neck Short Sleeve T-Shirt";34;PC7;116;116;"2022-11-03 00:00:00.000000"
P00000282;"Hudson University Women's Football V-Neck Short Sleeve T-Shirt";34;PC5;116;116;"2022-11-06 00:00:00.000000"
P00000283;"Hudson University Women's Crop Bandeau Top";24;PC1;116;116;"2022-11-07 00:00:00.000000"
P00000284;"Hudson University Women's Scallop Leggings";52;PC8;116;116;"2022-11-04 00:00:00.000000"
P00000284;"Hudson University Women's Scallop Leggings";52;PC8;116;116;"2022-11-05 00:00:00.000000"
P00000284;"Hudson University Women's Scallop Leggings";52;PC8;116;116;"2022-11-06 00:00:00.000000"
P00000284;"Hudson University Women's Scallop Leggings";52;PC8;116;116;"2022-11-07 00:00:00.000000"
P00000285;"Hudson University Women's Roller Shorts";34;PC5;116;116;"2022-11-06 00:00:00.000000"
P00000286;"Hudson University Women's Roller Shorts";34;PC2;116;116;"2022-11-04 00:00:00.000000"
P00000286;"Hudson University Women's Roller Shorts";34;PC2;116;116;"2022-11-03 00:00:00.000000"
P00000287;"Hudson University Women's Roller Shorts";34;PC9;116;116;"2022-11-05 00:00:00.000000"
P00000289;"Ugly Produce - 2259-3 Guacamole Puzzle (300 Piece)";11.88;PC3;92;92;"2022-11-04 00:00:00.000000"
P00000289;"Ugly Produce - 2259-3 Guacamole Puzzle (300 Piece)";11.88;PC3;92;92;"2022-11-05 00:00:00.000000"
P00000291;"Hudson University Kids Bucket Hat";22;PC7;47;47;"2022-11-03 00:00:00.000000"
P00000293;"Hudson University Titans Short Sleeve T-Shirt";12;PC1;60;60;"2022-11-07 00:00:00.000000"
P00000294;"Hudson University Women's Short Sleeve T-Shirt";26;PC8;116;116;"2022-11-04 00:00:00.000000"
P00000294;"Hudson University Women's Short Sleeve T-Shirt";26;PC8;116;116;"2022-11-05 00:00:00.000000"
P00000294;"Hudson University Women's Short Sleeve T-Shirt";26;PC8;116;116;"2022-11-06 00:00:00.000000"
P00000294;"Hudson University Women's Short Sleeve T-Shirt";26;PC8;116;116;"2022-11-07 00:00:00.000000"
P00000295;"Hudson University Kids Bucket Hat";22;PC5;47;47;"2022-11-06 00:00:00.000000"
P00000296;"Hudson University Women's Football V-Neck Short Sleeve T-Shirt";34;PC2;116;116;"2022-11-03 00:00:00.000000"
P00000296;"Hudson University Women's Football V-Neck Short Sleeve T-Shirt";34;PC2;116;116;"2022-11-04 00:00:00.000000"
P00000297;"Hudson University Fitted Mesh Cap";25;PC9;60;60;"2022-11-05 00:00:00.000000"
P00000299;"Hudson University Women's Short Sleeve T-Shirt";26;PC3;116;116;"2022-11-04 00:00:00.000000"
P00000299;"Hudson University Women's Short Sleeve T-Shirt";26;PC3;116;116;"2022-11-05 00:00:00.000000"
P00000301;"Hudson University Short Sleeve T-Shirt";12;PC7;60;60;"2022-11-03 00:00:00.000000"
P00000302;"Birthday Princess Flashing Tiara";10.67;PC5;77;77;"2022-11-06 00:00:00.000000"
P00000303;"Tamiya America, Inc 1/48 Japan Self Defense Type 16 Combat Vehicle, TAM32596";26.4;PC1;41;41;"2022-11-07 00:00:00.000000"
P00000304;"Emissary Home & Garden 12171GG Stool, Green";188.95;PC8;32;32;"2022-11-04 00:00:00.000000"
P00000304;"Emissary Home & Garden 12171GG Stool, Green";188.95;PC8;32;32;"2022-11-05 00:00:00.000000"
P00000304;"Emissary Home & Garden 12171GG Stool, Green";188.95;PC8;32;32;"2022-11-06 00:00:00.000000"
P00000304;"Emissary Home & Garden 12171GG Stool, Green";188.95;PC8;32;32;"2022-11-07 00:00:00.000000"
P00000305;"AQUARIUS Elvis Movie Poster Playing Cards";9.03;PC5;;118;"2022-11-06 00:00:00.000000"
P00000306;"Creativity Street 7182-01 Colossal Stems, Bumps, 15mm by 19.5-Inch";23.99;PC2;17;17;"2022-11-03 00:00:00.000000"
P00000306;"Creativity Street 7182-01 Colossal Stems, Bumps, 15mm by 19.5-Inch";23.99;PC2;17;17;"2022-11-04 00:00:00.000000"
P00000307;"Industro Stainless Steel Hose Clamps";16.83;PC9;100;43;"2022-11-05 00:00:00.000000"
P00000309;"Frey Scientific 588850 Laminated Frog Dissection Mat, 9.75 x 16"" Size";13.47;PC3;98;98;"2022-11-04 00:00:00.000000"
P00000309;"Frey Scientific 588850 Laminated Frog Dissection Mat, 9.75 x 16"" Size";13.47;PC3;98;98;"2022-11-05 00:00:00.000000"
P00000311;"Chess Head T-Shirt Strategy Board Game Psychology";19.99;PC7;33;33;"2022-11-03 00:00:00.000000"
P00000313;"Noch 34861 Quarry Stone Bridge Piers N Scale Model Kit";24.98;PC1;41;41;"2022-11-07 00:00:00.000000"
P00000314;"Faller 170862 Decor Sheets Rock Strctr Scenery and Accessories";9.28;PC8;41;41;"2022-11-04 00:00:00.000000"
P00000314;"Faller 170862 Decor Sheets Rock Strctr Scenery and Accessories";9.28;PC8;41;41;"2022-11-05 00:00:00.000000"
P00000314;"Faller 170862 Decor Sheets Rock Strctr Scenery and Accessories";9.28;PC8;41;41;"2022-11-06 00:00:00.000000"
P00000314;"Faller 170862 Decor Sheets Rock Strctr Scenery and Accessories";9.28;PC8;41;41;"2022-11-07 00:00:00.000000"
P00000315;"Poolmaster Jumbo Swimming Pool Float Rider, Swan";26.54;PC5;5;5;"2022-11-06 00:00:00.000000"
P00000316;"Folkmanis 3132 Sitting Terrier Hand Puppet, One Size, Multicolor";50.88;PC2;109;109;"2022-11-03 00:00:00.000000"
P00000316;"Folkmanis 3132 Sitting Terrier Hand Puppet, One Size, Multicolor";50.88;PC2;109;109;"2022-11-04 00:00:00.000000"
P00000317;"Disney ""Planes 2"" Birthday Candle Set";19.99;PC9;100;43;"2022-11-05 00:00:00.000000"
P00000319;"CREATIVE CEDAR DESIGNS Playset Safety Handles (One Pair)";6.99;PC3;105;105;"2022-11-04 00:00:00.000000"
P00000321;"Education Outdoors Moose Pet Pod, One Color, One Size";15.03;PC7;109;109;"2022-11-03 00:00:00.000000"
P00000319;"CREATIVE CEDAR DESIGNS Playset Safety Handles (One Pair)";6.99;PC3;105;105;"2022-11-05 00:00:00.000000"
P00000322;"Easy Model M113A1 US Army 1969 Vietnam Building Kit";9.93;PC5;41;41;"2022-11-06 00:00:00.000000"
P00000323;"Party Favors, Dinosaur Valentine Cards with Magnifying Glasses, 24 Pc.";6.18;PC1;77;77;"2022-11-07 00:00:00.000000"
P00000324;"Skip Hop Zoo Kids Insulated Lunch Box, Blossom Butterfly, Pink";14.99;PC8;52;52;"2022-11-04 00:00:00.000000"
P00000324;"Skip Hop Zoo Kids Insulated Lunch Box, Blossom Butterfly, Pink";14.99;PC8;52;52;"2022-11-05 00:00:00.000000"
P00000324;"Skip Hop Zoo Kids Insulated Lunch Box, Blossom Butterfly, Pink";14.99;PC8;52;52;"2022-11-06 00:00:00.000000"
P00000324;"Skip Hop Zoo Kids Insulated Lunch Box, Blossom Butterfly, Pink";14.99;PC8;52;52;"2022-11-07 00:00:00.000000"
P00000325;"Stranger Things Eggo Card Game";16.98;PC5;33;33;"2022-11-06 00:00:00.000000"
P00000326;"Privateer Press Warmachine: Protectorate: Repenter Light Plastic Warjack Model Kit";11.38;PC2;41;41;"2022-11-03 00:00:00.000000"
P00000326;"Privateer Press Warmachine: Protectorate: Repenter Light Plastic Warjack Model Kit";11.38;PC2;41;41;"2022-11-04 00:00:00.000000"
P00000327;"PIONEER BALLOON COMPANY 68810 Bubble Balloon, 24"", Multi";4.25;PC9;105;105;"2022-11-05 00:00:00.000000"
P00000329;"MasterPieces NFL USA Map Jigsaw Puzzle, United States of Football, 500 Pieces";12.99;PC3;28;28;"2022-11-04 00:00:00.000000"
P00000329;"MasterPieces NFL USA Map Jigsaw Puzzle, United States of Football, 500 Pieces";12.99;PC3;28;28;"2022-11-05 00:00:00.000000"
P00000331;"Amscan 399936 Easter Rubber Duck, 2 1/4 x 2 inches, Yellow and Purple";5.9;PC7;5;5;"2022-11-03 00:00:00.000000"
P00000333;"RiverRidge Home Book Nook Collection Kids Cubby Bookshelves with 2pc Storage Tower, White with Red Bins";90.17;PC1;32;32;"2022-11-07 00:00:00.000000"
P00000334;"FirstBIKE Basic Bike without brake";105.43;PC8;114;114;"2022-11-04 00:00:00.000000"
P00000334;"FirstBIKE Basic Bike without brake";105.43;PC8;114;114;"2022-11-05 00:00:00.000000"
P00000334;"FirstBIKE Basic Bike without brake";105.43;PC8;114;114;"2022-11-06 00:00:00.000000"
P00000334;"FirstBIKE Basic Bike without brake";105.43;PC8;114;114;"2022-11-07 00:00:00.000000"
P00000335;"Ferrari Classic Roller Skates, Yellow, Size 41";126;PC5;72;72;"2022-11-06 00:00:00.000000"
P00000336;"Board Games Always Make Me Happy Board Games Quote T-Shirt";16.89;PC2;33;33;"2022-11-04 00:00:00.000000"
P00000336;"Board Games Always Make Me Happy Board Games Quote T-Shirt";16.89;PC2;33;33;"2022-11-03 00:00:00.000000"
P00000337;"PlayGo My Carry Along Beauty Salon (19 Piece)";23.02;PC9;21;21;"2022-11-05 00:00:00.000000"
P00000339;"Roundhill Furniture Blemerey Fully Assembled Dresser and Mirror, Black";546.26;PC3;32;32;"2022-11-04 00:00:00.000000"
P00000339;"Roundhill Furniture Blemerey Fully Assembled Dresser and Mirror, Black";546.26;PC3;32;32;"2022-11-05 00:00:00.000000"
P00000341;"Vallejo Dark Grey Green 17ml Painting Accessories";9.27;PC7;41;41;"2022-11-03 00:00:00.000000"
P00000342;"Ultimate Guard Db: Flip N Tray Xenoskin Green Cards";13.61;PC5;14;14;"2022-11-06 00:00:00.000000"
P00000343;"SES Creative Pegboard-Dog Arts and Crafts";7.99;PC1;3;3;"2022-11-07 00:00:00.000000"
P00000344;"Brotherwise Games Boss Monster The Playmat Card Game";18.79;PC8;33;33;"2022-11-04 00:00:00.000000"
P00000344;"Brotherwise Games Boss Monster The Playmat Card Game";18.79;PC8;33;33;"2022-11-06 00:00:00.000000"
P00000344;"Brotherwise Games Boss Monster The Playmat Card Game";18.79;PC8;33;33;"2022-11-05 00:00:00.000000"
P00000344;"Brotherwise Games Boss Monster The Playmat Card Game";18.79;PC8;33;33;"2022-11-07 00:00:00.000000"
P00000345;"Panther Martin Salmon Steelhead UV Spinner Trout";27.73;PC5;72;104;"2022-11-06 00:00:00.000000"
P00000346;"Little Colorado Personalized Treasure Chest, Honey Oak";232.95;PC2;50;50;"2022-11-03 00:00:00.000000"
P00000346;"Little Colorado Personalized Treasure Chest, Honey Oak";232.95;PC2;50;50;"2022-11-04 00:00:00.000000"
P00000347;"Women's Tea Length Crinoline Slip";9.97;PC9;16;16;"2022-11-05 00:00:00.000000"
P00000349;"Rubie's Costume Company Marvel Classic/Marvel Universe Spider-Girl Pet Costume";17.03;PC3;77;77;"2022-11-04 00:00:00.000000"
P00000349;"Rubie's Costume Company Marvel Classic/Marvel Universe Spider-Girl Pet Costume";17.03;PC3;77;77;"2022-11-05 00:00:00.000000"
P00000351;"Lionel Model Train Accessories, FasTrack O Gauge, #148 Dwarf Signal";26.99;PC7;41;41;"2022-11-03 00:00:00.000000"
P00000353;"Walthers Cornerstone N Scale Model Transformer Toy";31.99;PC1;41;41;"2022-11-07 00:00:00.000000"
P00000354;"Hey! Play! Princess Crowns-Set of 4 Silver Tiaras with Gem Detail-Pretend Play Dress Up Costume Accessories for Tea Parties, Halloween, Birthdays";12.63;PC8;21;21;"2022-11-04 00:00:00.000000"
P00000354;"Hey! Play! Princess Crowns-Set of 4 Silver Tiaras with Gem Detail-Pretend Play Dress Up Costume Accessories for Tea Parties, Halloween, Birthdays";12.63;PC8;21;21;"2022-11-05 00:00:00.000000"
P00000354;"Hey! Play! Princess Crowns-Set of 4 Silver Tiaras with Gem Detail-Pretend Play Dress Up Costume Accessories for Tea Parties, Halloween, Birthdays";12.63;PC8;21;21;"2022-11-06 00:00:00.000000"
P00000354;"Hey! Play! Princess Crowns-Set of 4 Silver Tiaras with Gem Detail-Pretend Play Dress Up Costume Accessories for Tea Parties, Halloween, Birthdays";12.63;PC8;21;21;"2022-11-07 00:00:00.000000"
P00000355;"Darice 1177-01 Percussion Instrument D Shape with Bells";6.9;PC5;54;54;"2022-11-06 00:00:00.000000"
P00000356;"Flagship Carpets CN632-20x34BH Welcome Spring Entry Mat, 20"" x 34"", Tan";18.47;PC2;100;43;"2022-11-03 00:00:00.000000"
P00000356;"Flagship Carpets CN632-20x34BH Welcome Spring Entry Mat, 20"" x 34"", Tan";18.47;PC2;100;43;"2022-11-04 00:00:00.000000"
P00000357;"70g Red/Black Feather Boa Costume Accessory";13.45;PC9;16;16;"2022-11-05 00:00:00.000000"
P00000359;"Child Dark Mad Hatter Costume";53.14;PC3;16;16;"2022-11-04 00:00:00.000000"
P00000359;"Child Dark Mad Hatter Costume";53.14;PC3;16;16;"2022-11-05 00:00:00.000000"
P00000361;"MightySkins Skin Compatible with DJI Goggles – Tread Lightly | Protective, Durable, and Unique Vinyl Decal wrap Cover | Easy to Apply, Remove, and Change Styles | Made in The USA";19.99;PC7;41;41;"2022-11-03 00:00:00.000000"
P00000362;"Casdon Henry Cleaning Trolley";22.17;PC5;21;21;"2022-11-06 00:00:00.000000"
P00000363;"Safco Alphabetter Desk, 36"" x 24"", Dry Erase";59.99;PC1;32;32;"2022-11-07 00:00:00.000000"
P00000364;"Rubie's Harry Potter Child's Costume Robe, Medium Black";24.14;PC8;16;16;"2022-11-04 00:00:00.000000"
P00000364;"Rubie's Harry Potter Child's Costume Robe, Medium Black";24.14;PC8;16;16;"2022-11-06 00:00:00.000000"
P00000364;"Rubie's Harry Potter Child's Costume Robe, Medium Black";24.14;PC8;16;16;"2022-11-05 00:00:00.000000"
P00000364;"Rubie's Harry Potter Child's Costume Robe, Medium Black";24.14;PC8;16;16;"2022-11-07 00:00:00.000000"
P00000365;"Mantra Lingua PENpal - Rechargeable 4GB";145.54;PC5;49;49;"2022-11-06 00:00:00.000000"
P00000366;"Fisher-Price Laugh & Learn Sing & Learn Music Player";9.99;PC2;;118;"2022-11-03 00:00:00.000000"
P00000366;"Fisher-Price Laugh & Learn Sing & Learn Music Player";9.99;PC2;;118;"2022-11-04 00:00:00.000000"
P00000367;"Shopkins Classic Handbag Harriet Costume for Kids";34.99;PC9;16;16;"2022-11-05 00:00:00.000000"
P00000369;"The Kids Room By Stupell Dinosaurs Typography Chart Oversized Stretched Canvas Wall Art";53.78;PC3;100;43;"2022-11-04 00:00:00.000000"
P00000369;"The Kids Room By Stupell Dinosaurs Typography Chart Oversized Stretched Canvas Wall Art";53.78;PC3;100;43;"2022-11-05 00:00:00.000000"
P00000371;"Ultimate Guard Deck Box: Sidewinder 80+ ChromiaSkin Red";19.14;PC7;14;14;"2022-11-03 00:00:00.000000"
P00000373;"Disney Pixar Cars Plush Stuffed Lightning Mcqueen Red Pillow Buddy - Kids Super Soft Polyester Microfiber, 19 inch (Official Disney Pixar Product)";19.36;PC1;109;109;"2022-11-07 00:00:00.000000"
P00000374;"Darice Dress Up Felt Animal Hat - 3 Assorted Animals";8.16;PC8;77;77;"2022-11-04 00:00:00.000000"
P00000374;"Darice Dress Up Felt Animal Hat - 3 Assorted Animals";8.16;PC8;77;77;"2022-11-05 00:00:00.000000"
P00000374;"Darice Dress Up Felt Animal Hat - 3 Assorted Animals";8.16;PC8;77;77;"2022-11-06 00:00:00.000000"
P00000374;"Darice Dress Up Felt Animal Hat - 3 Assorted Animals";8.16;PC8;77;77;"2022-11-07 00:00:00.000000"
P00000375;"Little Kids Fubbles Light Up Bubble Blaster Blows tons of bubbles for Kids Includes Bubble Solution, Pink";7.99;PC5;105;105;"2022-11-06 00:00:00.000000"
P00000376;"Plushland Sloth Plush Stuffed Animal – Sloth Gift for Kids and Adults – Plush Toy with Long Cuddly Arms – Lazy Slowla – 12 Inches.";19.99;PC2;109;109;"2022-11-03 00:00:00.000000"
P00000376;"Plushland Sloth Plush Stuffed Animal – Sloth Gift for Kids and Adults – Plush Toy with Long Cuddly Arms – Lazy Slowla – 12 Inches.";19.99;PC2;109;109;"2022-11-04 00:00:00.000000"
P00000377;"Roces 550030 Model Chuck Roller Skate,Black/White,9USW,7USM,40EU,6UK";78.14;PC9;72;104;"2022-11-05 00:00:00.000000"
P00000379;"Springbok Puzzles Picnic Perfect Bridge Score Pads";8.17;PC3;33;33;"2022-11-05 00:00:00.000000"
P00000379;"Springbok Puzzles Picnic Perfect Bridge Score Pads";8.17;PC3;33;33;"2022-11-04 00:00:00.000000"
P00000381;"Party Essentials Elegance Quality Hard Plastic 6-Inch Round Party/Dessert Plates, Black, 24 Count";19.33;PC7;77;77;"2022-11-03 00:00:00.000000"
P00000382;"The North Sea Runesaga";19.98;PC5;33;33;"2022-11-06 00:00:00.000000"
P00000383;"SES - Flower Pegboard";6.45;PC1;3;3;"2022-11-07 00:00:00.000000"
P00000384;"amscan Printed Latex Balloons | Hello Kitty Balloon Dreams Collection | Party Accessory";6.74;PC8;77;77;"2022-11-04 00:00:00.000000"
P00000384;"amscan Printed Latex Balloons | Hello Kitty Balloon Dreams Collection | Party Accessory";6.74;PC8;77;77;"2022-11-05 00:00:00.000000"
P00000384;"amscan Printed Latex Balloons | Hello Kitty Balloon Dreams Collection | Party Accessory";6.74;PC8;77;77;"2022-11-06 00:00:00.000000"
